RK,Player,Team,W,L,ERA,G,GS,SV,SVO,IP,H,R,ER,HR,BB,SO,AVG,WHIP,CG,SHO,HB,IBB,GF,HLD,GIDP,GO,AO,WP,BK,SB,CS,PK,TBF,NP,WPCT,GO_AO,OBP,SLG,OPS,K_9,BB_9,H_9,K_BB,P_IP
562," Bowman, M",STL,2,5,3.46,59,0,0,1,67.2,59,31,26,4,20,52,0.229,1.17,0,0,1,2,12,13,8,106,43,0,0,2,1,0,281,1060,0.286,2.47,0.286,0.337,0.623,6.92,2.66,7.85,2.6,15.67
563," Roark, T",WSH,16,10,2.83,34,33,0,0,210,173,72,66,17,73,172,0.228,1.17,0,0,13,4,0,1,28,238,186,6,1,16,7,0,855,3355,0.615,1.28,0.307,0.327,0.634,7.37,3.13,7.41,2.36,15.98
564," Ross Jr., R",BOS,3,2,3.25,54,0,0,0,55.1,47,21,20,2,23,56,0.228,1.27,0,0,8,0,8,8,6,61,43,7,0,0,1,0,238,966,0.6,1.42,0.328,0.296,0.624,9.11,3.74,7.64,2.43,17.46
565," Osich, J",SF,1,3,4.71,59,0,0,3,36.1,31,20,19,7,19,25,0.228,1.38,0,0,3,1,9,18,4,61,21,2,0,4,0,0,159,576,0.25,2.9,0.335,0.434,0.769,6.19,4.71,7.68,1.32,15.85
566," Rodney, F",MIA,2,4,3.44,67,0,25,28,65.1,54,27,25,5,37,74,0.228,1.39,0,0,5,3,41,8,6,68,45,5,1,6,4,2,283,1149,0.333,1.51,0.343,0.325,0.668,10.19,5.1,7.44,2,17.59
567," Guerra, J",LAA,0,0,5.68,7,0,0,0,6.1,5,4,4,1,7,4,0.227,1.89,0,0,1,1,1,0,2,7,6,1,0,0,0,0,30,134,.---,1.17,0.433,0.409,0.842,5.68,9.95,7.11,0.57,21.16
568," Sale, C",CWS,17,10,3.34,32,32,0,0,226.2,190,88,84,27,45,233,0.227,1.04,6,1,17,2,0,0,16,196,228,2,0,5,2,0,907,3431,0.63,0.86,0.279,0.372,0.651,9.25,1.79,7.54,5.18,15.14
569," Hochevar, L",KC,2,3,3.86,40,0,0,4,37.1,31,17,16,6,9,40,0.226,1.07,0,0,3,0,1,14,1,26,42,2,0,3,2,0,151,583,0.4,0.62,0.287,0.416,0.703,9.64,2.17,7.47,4.44,15.62
570," Diaz, E",SEA,0,4,2.79,49,0,18,21,51.2,45,16,16,5,15,88,0.226,1.16,0,0,3,2,23,13,1,35,31,6,1,4,0,0,217,831,0,1.13,0.29,0.337,0.627,15.33,2.61,7.84,5.87,16.08
571," Cabrera, M",ATL,5,1,2.82,41,0,6,7,38.1,31,14,12,0,19,32,0.225,1.3,0,0,1,1,10,8,5,38,41,2,0,4,1,0,162,644,0.833,0.93,0.319,0.268,0.587,7.51,4.46,7.28,1.68,16.8
572," Rondon, H",CHC,2,3,3.53,54,0,18,23,51,42,20,20,8,8,58,0.225,0.98,0,0,2,0,35,7,4,47,43,3,0,5,0,1,200,785,0.4,1.09,0.261,0.38,0.641,10.24,1.41,7.41,7.25,15.39
573," Fernandez, J",MIA,16,8,2.86,29,29,0,0,182.1,149,63,58,13,55,253,0.224,1.12,0,0,6,6,0,0,14,139,135,9,1,2,6,0,737,2940,0.667,1.03,0.288,0.336,0.624,12.49,2.71,7.35,4.6,16.12
574," Whitley, C",TB,0,0,2.51,5,1,0,0,14.1,13,7,4,2,3,15,0.224,1.12,0,0,0,0,0,3,0,14,16,0,0,3,0,0,61,238,.---,0.88,0.262,0.345,0.607,9.42,1.88,8.16,5,16.6
575," Lorenzen, M",CIN,2,1,2.88,35,0,0,2,50,41,16,16,5,13,48,0.224,1.08,0,0,6,0,4,10,10,72,22,2,2,1,0,0,202,755,0.667,3.27,0.297,0.333,0.63,8.64,2.34,7.38,3.69,15.1
576," Sanchez, A",TOR,15,2,3,30,30,0,0,192,161,69,64,15,63,161,0.224,1.17,0,0,5,0,0,0,14,246,154,5,0,12,2,0,790,2919,0.882,1.6,0.29,0.335,0.625,7.55,2.95,7.55,2.56,15.2
577," Treinen, B",WSH,4,1,2.28,73,0,1,3,67,51,19,17,5,31,63,0.224,1.22,0,0,0,6,17,22,17,88,30,1,0,1,1,1,263,1002,0.8,2.93,0.314,0.333,0.648,8.46,4.16,6.85,2.03,14.96
578," Diaz, J",CIN,1,1,3.14,45,0,0,1,43,36,20,15,8,19,37,0.224,1.28,0,0,1,1,11,4,4,49,40,5,0,5,1,1,182,767,0.5,1.23,0.309,0.404,0.713,7.74,3.98,7.53,1.95,17.84
579," Feliz, M",HOU,8,1,4.43,47,0,0,3,65,55,33,32,10,22,95,0.224,1.18,0,0,0,0,17,5,1,42,56,6,0,5,1,0,270,1148,0.889,0.75,0.285,0.374,0.659,13.15,3.05,7.62,4.32,17.66
580," Teheran, J",ATL,7,10,3.21,30,30,0,0,188,157,70,67,22,41,167,0.223,1.05,1,1,9,2,0,0,11,167,217,7,1,17,3,3,758,2971,0.412,0.77,0.275,0.376,0.65,7.99,1.96,7.52,4.07,15.8
581," Ramos, A",MIA,1,4,2.81,67,0,40,43,64,52,21,20,1,35,73,0.223,1.36,0,0,4,3,52,2,5,47,67,6,0,4,1,0,278,1117,0.2,0.7,0.33,0.27,0.6,10.27,4.92,7.31,2.09,17.45
582," Ellington, B",MIA,4,2,2.45,32,0,0,0,33,27,10,9,2,16,32,0.223,1.3,0,0,2,2,7,3,3,18,46,3,1,2,1,0,142,565,0.667,0.39,0.321,0.331,0.652,8.73,4.36,7.36,2,17.12
583," Campos, L",SD,1,0,5.73,18,0,0,0,22,18,16,14,3,14,24,0.222,1.45,0,0,1,2,10,0,2,21,20,1,0,1,0,0,98,388,1,1.05,0.34,0.395,0.735,9.82,5.73,7.36,1.71,17.64
583," Mariot, M",PHI,1,0,5.82,25,0,2,3,21.2,18,14,14,5,14,23,0.222,1.48,0,0,0,1,4,4,0,13,27,2,0,2,1,0,95,380,1,0.48,0.337,0.444,0.781,9.55,5.82,7.48,1.64,17.54
585," Miranda, A",SEA,5,2,3.88,12,10,0,0,58,47,28,25,12,18,44,0.222,1.12,0,0,0,0,1,0,5,41,82,2,0,0,1,1,232,908,0.714,0.5,0.28,0.458,0.738,6.83,2.79,7.29,2.44,15.66
586," Strickland, H",SF,3,3,3.1,72,0,3,8,61,50,21,21,4,19,57,0.221,1.13,0,0,2,3,14,18,2,60,62,3,0,7,2,0,250,1019,0.5,0.97,0.284,0.305,0.589,8.41,2.8,7.38,3,16.7
587," Harris, W",HOU,1,2,2.25,66,0,12,15,64,52,17,16,3,15,69,0.22,1.05,0,0,1,1,19,28,6,72,46,4,0,11,1,0,255,1045,0.333,1.57,0.268,0.292,0.56,9.7,2.11,7.31,4.6,16.33
587," Ramirez, J",ATL,2,2,3.58,33,0,0,0,32.2,26,16,13,2,18,33,0.22,1.35,0,0,4,4,5,3,0,25,37,3,0,9,1,0,143,571,0.5,0.68,0.336,0.364,0.7,9.09,4.96,7.16,1.83,17.48
589," Straily, D",CIN,14,8,3.76,34,31,0,0,191.1,154,80,80,31,73,162,0.22,1.19,0,0,11,4,0,0,10,146,246,3,1,12,7,1,792,3061,0.636,0.59,0.303,0.409,0.712,7.62,3.43,7.24,2.22,16
590," Familia, J",NYM,3,4,2.55,78,0,51,56,77.2,63,25,22,1,31,84,0.22,1.21,0,0,1,6,67,0,10,108,34,3,0,8,0,0,321,1262,0.429,3.18,0.298,0.276,0.574,9.73,3.59,7.3,2.71,16.25
591," Givens, M",BAL,8,2,3.13,66,0,0,1,74.2,59,28,26,6,36,96,0.22,1.27,0,0,6,2,8,13,6,51,65,3,0,7,4,0,313,1306,0.8,0.78,0.325,0.34,0.664,11.57,4.34,7.11,2.67,17.49
592," Lugo, S",NYM,5,2,2.67,17,8,0,0,64,49,19,19,7,21,45,0.22,1.09,0,0,4,3,2,0,6,73,68,1,1,2,1,0,260,961,0.714,1.07,0.294,0.372,0.666,6.33,2.95,6.89,2.14,15.02
593," De La Rosa, R",ARI,4,5,4.26,13,10,0,0,50.2,43,26,24,8,20,54,0.219,1.24,0,0,4,1,1,0,0,64,37,2,1,1,1,0,222,857,0.444,1.73,0.303,0.393,0.696,9.59,3.55,7.64,2.7,16.91
594," Liberatore, A",LAD,2,2,3.38,58,0,0,2,42.2,34,16,16,2,17,47,0.219,1.2,0,0,2,4,9,14,3,30,46,1,0,4,1,1,176,716,0.5,0.65,0.301,0.329,0.63,9.91,3.59,7.17,2.76,16.78
595," Montgomery, M",CHC,4,5,2.52,49,7,0,0,100,79,33,28,8,38,92,0.219,1.17,0,0,10,2,18,5,13,136,59,10,0,2,2,0,414,1513,0.444,2.31,0.309,0.343,0.652,8.28,3.42,7.11,2.42,15.13
596," Kontos, G",SF,3,2,2.53,57,0,0,2,53.1,42,19,15,3,20,35,0.219,1.16,0,0,2,3,17,9,6,59,58,1,0,7,0,0,216,799,0.6,1.02,0.298,0.307,0.605,5.91,3.38,7.09,1.75,14.98
597," Erlin, R",SD,1,2,4.02,3,2,0,0,15.2,12,7,7,3,3,13,0.218,0.96,0,0,0,0,0,0,5,16,14,2,0,1,0,0,58,204,0.333,1.14,0.259,0.491,0.75,7.47,1.72,6.89,4.33,13.02
598," Strasburg, S",WSH,15,4,3.6,24,24,0,0,147.2,119,59,59,15,44,183,0.218,1.1,0,0,2,1,0,0,7,112,138,2,0,3,3,0,598,2385,0.789,0.81,0.278,0.359,0.637,11.15,2.68,7.25,4.16,16.15
599," Lackey, J",CHC,11,8,3.35,29,29,0,0,188.1,146,74,70,23,53,180,0.218,1.06,0,0,9,1,0,0,13,167,193,4,0,15,5,0,748,2853,0.579,0.87,0.281,0.364,0.645,8.6,2.53,6.98,3.4,15.15
600," Barrett, J",ARI,1,2,3.49,68,0,4,9,59.1,47,25,23,6,28,56,0.218,1.26,0,0,3,4,12,8,4,56,60,4,0,2,2,0,250,954,0.333,0.93,0.312,0.37,0.682,8.49,4.25,7.13,2,16.08
601," Whalen, R",ATL,1,2,6.57,5,5,0,0,24.2,20,20,18,4,12,25,0.217,1.3,0,0,3,0,0,0,1,25,25,1,0,6,0,0,110,451,0.333,1,0.324,0.457,0.781,9.12,4.38,7.3,2.08,18.28
602," Duke, Z",STL,2,1,2.36,81,0,2,5,61,48,16,16,2,29,68,0.217,1.26,0,0,4,3,13,26,7,71,38,4,0,2,0,0,258,1014,0.667,1.87,0.318,0.294,0.612,10.03,4.28,7.08,2.34,16.62
603," Pomeranz, D",BOS,11,12,3.32,31,30,0,0,170.2,137,65,63,22,65,186,0.217,1.18,0,0,1,3,1,0,10,161,153,10,0,6,8,2,703,2841,0.478,1.05,0.29,0.368,0.658,9.81,3.43,7.22,2.86,16.65
604," Torres, C",MIL,3,3,2.73,72,0,2,5,82.1,65,26,25,8,30,78,0.217,1.15,0,0,4,3,12,20,6,87,75,1,1,5,2,1,339,1317,0.5,1.16,0.295,0.36,0.655,8.53,3.28,7.11,2.6,16
605," Iglesias, R",CIN,3,2,2.53,37,5,6,8,78.1,63,22,22,7,26,83,0.216,1.14,0,0,5,1,15,7,3,69,79,3,1,0,1,0,325,1245,0.6,0.87,0.29,0.333,0.623,9.54,2.99,7.24,3.19,15.89
606," Coulombe, D",OAK,3,1,4.53,35,0,0,1,47.2,37,24,24,6,17,54,0.216,1.13,0,0,0,2,11,2,3,62,23,3,0,2,1,1,193,731,0.75,2.7,0.283,0.351,0.634,10.2,3.21,6.99,3.18,15.34
607," Schugel, A",PIT,2,2,3.63,36,0,1,2,52,41,22,21,4,13,46,0.216,1.04,0,0,1,0,11,3,5,48,55,2,0,2,1,0,204,817,0.5,0.87,0.27,0.321,0.591,7.96,2.25,7.1,3.54,15.71
608," Kluber, C",CLE,18,9,3.14,32,32,0,0,215,170,82,75,22,57,227,0.216,1.06,3,2,7,1,0,0,17,213,186,5,1,4,7,1,860,3189,0.667,1.15,0.274,0.357,0.631,9.5,2.39,7.12,3.98,14.83
609," Asher, A",PHI,2,1,2.28,5,5,0,0,27.2,22,11,7,1,4,13,0.216,0.94,0,0,2,0,0,0,2,29,41,0,0,0,1,1,111,424,0.667,0.71,0.257,0.294,0.551,4.23,1.3,7.16,3.25,15.33
610," Watson, T",PIT,2,5,3.06,70,0,15,20,67.2,52,26,23,10,20,58,0.215,1.06,0,0,3,1,27,23,9,70,69,0,0,5,0,0,272,1045,0.286,1.01,0.28,0.393,0.672,7.71,2.66,6.92,2.9,15.44
611," Law, D",SF,4,2,2.13,61,0,1,2,55,44,13,13,3,9,50,0.215,0.96,0,0,0,0,12,14,4,65,46,1,0,0,1,0,214,796,0.667,1.41,0.248,0.322,0.57,8.18,1.47,7.2,5.56,14.47
612," Darvish, Y",TEX,7,5,3.41,17,17,0,0,100.1,81,43,38,12,31,132,0.214,1.12,0,0,3,1,0,0,3,75,94,6,0,13,0,0,416,1579,0.583,0.8,0.276,0.36,0.636,11.84,2.78,7.27,4.26,15.74
612," Herrera, K",KC,2,6,2.75,72,0,12,15,72,57,23,22,6,12,86,0.214,0.96,0,0,3,0,23,26,3,62,63,3,0,0,1,0,283,1091,0.25,0.98,0.255,0.335,0.59,10.75,1.5,7.13,7.17,15.15
612," Morales, F",TOR,0,1,9,5,0,0,0,4,3,4,4,1,2,2,0.214,1.25,0,0,0,0,2,0,1,3,6,0,1,0,0,0,16,59,0,0.5,0.313,0.429,0.741,4.5,4.5,6.75,1,14.75
612," Rodriguez, F",DET,3,4,3.24,61,0,44,49,58.1,45,24,21,6,21,52,0.214,1.13,0,0,1,1,55,0,4,71,45,4,0,2,1,0,235,928,0.429,1.58,0.285,0.357,0.642,8.02,3.24,6.94,2.48,15.91
616," O'Day, D",BAL,3,1,3.77,34,0,3,5,31,25,13,13,6,13,38,0.214,1.23,0,0,1,2,6,10,1,23,31,0,0,1,0,0,131,537,0.75,0.74,0.298,0.419,0.717,11.03,3.77,7.26,2.92,17.32
617," Withrow, C",ATL,3,0,3.58,46,0,0,3,37.2,29,16,15,5,17,28,0.213,1.22,0,0,2,1,6,12,2,41,41,1,0,8,0,1,158,650,1,1,0.308,0.331,0.639,6.69,4.06,6.93,1.65,17.26
618," Guerra, J",MIL,9,3,2.81,20,20,0,0,121.2,94,40,38,10,43,100,0.213,1.13,0,0,3,2,0,0,10,136,116,7,1,5,3,0,492,1866,0.75,1.17,0.286,0.347,0.633,7.4,3.18,6.95,2.33,15.34
619," Bumgarner, M",SF,15,9,2.74,34,34,0,0,226.2,179,79,69,26,54,251,0.213,1.03,4,1,8,0,0,0,15,193,227,4,1,6,5,4,912,3571,0.625,0.85,0.265,0.354,0.619,9.97,2.14,7.11,4.65,15.75
620," Smith, W",SF,2,4,3.35,53,0,0,5,40.1,31,19,15,3,18,48,0.212,1.21,0,0,1,1,4,23,3,28,41,3,0,2,0,0,167,650,0.333,0.68,0.301,0.336,0.637,10.71,4.02,6.92,2.67,16.12
621," Kahnle, T",CWS,0,1,2.63,29,0,1,2,27.1,21,8,8,2,20,25,0.212,1.5,0,0,0,3,12,5,4,31,22,3,0,0,0,0,119,499,0,1.41,0.345,0.333,0.678,8.23,6.59,6.91,1.25,18.26
621," Marks, J",TB,0,0,1,4,0,0,0,9,7,1,1,1,9,6,0.212,1.78,0,0,0,0,0,0,0,9,11,0,0,0,0,0,42,173,.---,0.82,0.381,0.333,0.714,6,9,7,0.67,19.22
623," Leclerc, J",TEX,0,0,1.8,12,0,0,0,15,11,4,3,0,13,15,0.212,1.6,0,0,0,2,5,0,3,11,16,1,0,0,0,0,66,264,.---,0.69,0.364,0.346,0.71,9,7.8,6.6,1.15,17.6
624," Lester, J",CHC,19,5,2.44,32,32,0,0,202.2,154,57,55,21,52,197,0.211,1.02,2,0,6,0,0,0,15,200,187,4,0,28,13,0,796,3161,0.792,1.07,0.268,0.334,0.602,8.75,2.31,6.84,3.79,15.6
625," Otero, D",CLE,5,1,1.53,62,0,1,2,70.2,54,14,12,2,10,57,0.211,0.91,0,0,0,1,20,3,11,104,44,2,0,1,0,0,269,1001,0.833,2.36,0.241,0.285,0.526,7.26,1.27,6.88,5.7,14.17
626," Solis, S",WSH,2,4,2.41,37,0,0,1,41,31,12,11,1,21,47,0.211,1.27,0,0,1,2,10,9,3,34,38,2,0,0,1,0,172,663,0.333,0.89,0.314,0.293,0.606,10.32,4.61,6.8,2.24,16.17
627," Benoit, J",TOR,3,1,2.81,51,0,1,5,48,37,17,15,5,24,52,0.21,1.27,0,0,1,1,6,18,4,37,53,1,0,2,2,0,204,836,0.75,0.7,0.305,0.318,0.624,9.75,4.5,6.94,2.17,17.42
628," Davis, W",KC,2,1,1.87,45,0,27,30,43.1,33,9,9,0,16,47,0.21,1.13,0,0,3,0,40,0,4,37,40,4,0,3,1,0,176,719,0.667,0.93,0.295,0.242,0.537,9.76,3.32,6.85,2.94,16.59
629," Reed, A",NYM,4,2,1.97,80,0,1,5,77.2,60,18,17,4,13,91,0.21,0.94,0,0,0,4,13,40,2,61,79,4,0,0,1,0,304,1193,0.667,0.77,0.243,0.294,0.536,10.55,1.51,6.95,7,15.36
629," Rodriguez, F",OAK,2,0,4.2,34,0,0,0,40.2,30,19,19,3,17,37,0.21,1.16,0,0,1,0,4,5,5,30,48,2,0,0,1,0,163,660,1,0.63,0.296,0.329,0.625,8.19,3.76,6.64,2.18,16.23
631," Nathan, J",SF,2,0,0,10,0,0,1,6.1,5,0,0,0,4,9,0.208,1.42,0,0,0,0,1,0,0,2,8,1,0,1,0,0,28,125,1,0.25,0.321,0.375,0.696,12.79,5.68,7.11,2.25,19.74
631," Zych, T",SEA,1,0,3.29,12,0,0,0,13.2,10,6,5,0,10,21,0.208,1.46,0,0,1,2,3,1,1,9,9,0,0,0,1,0,60,252,1,1,0.35,0.292,0.642,13.83,6.59,6.59,2.1,18.44
633," Cravy, T",MIL,0,1,2.86,20,2,0,0,28.1,21,9,9,3,12,22,0.208,1.16,0,0,1,1,4,0,0,19,41,0,0,1,1,0,116,451,0,0.46,0.296,0.356,0.652,6.99,3.81,6.67,1.83,15.92
634," Feliz, N",PIT,4,2,3.52,62,0,2,4,53.2,40,21,21,10,21,61,0.207,1.14,0,0,1,1,6,29,5,41,54,3,0,3,1,0,218,940,0.667,0.76,0.287,0.409,0.696,10.23,3.52,6.71,2.9,17.52
635," McCarthy, B",LAD,2,3,4.95,10,9,0,1,40,29,24,22,2,26,44,0.207,1.38,0,0,2,1,0,0,3,29,41,2,0,6,2,2,171,701,0.4,0.71,0.335,0.307,0.642,9.9,5.85,6.53,1.69,17.53
636," Hendricks, K",CHC,16,8,2.13,31,30,0,0,190,142,53,45,15,44,170,0.207,0.98,2,1,8,3,0,0,12,215,166,5,0,13,4,3,745,2888,0.667,1.3,0.262,0.319,0.581,8.05,2.08,6.73,3.86,15.2
637," Bedrosian, C",LAA,2,0,1.12,45,0,1,2,40.1,30,7,5,1,14,51,0.207,1.09,0,0,2,1,9,7,3,35,30,3,0,1,2,0,162,655,1,1.17,0.284,0.248,0.532,11.38,3.12,6.69,3.64,16.24
637," O'Rourke, R",MIN,0,1,3.96,26,0,0,0,25,18,13,11,3,10,24,0.207,1.12,0,0,1,0,6,0,4,22,26,2,1,1,0,0,101,399,0,0.85,0.293,0.322,0.615,8.64,3.6,6.48,2.4,15.96
637," Zastryzny, R",CHC,1,0,1.13,8,1,0,0,16,12,3,2,0,5,17,0.207,1.06,0,0,1,0,1,0,1,17,14,0,0,0,0,0,66,249,1,1.21,0.273,0.224,0.497,9.56,2.81,6.75,3.4,15.56
640," Verlander, J",DET,16,9,3.04,34,34,0,0,227.2,171,81,77,30,57,254,0.207,1,2,0,8,1,0,0,8,153,260,6,0,5,6,3,903,3668,0.64,0.59,0.263,0.368,0.63,10.04,2.25,6.76,4.46,16.11
641," Johnson, S",SEA,1,0,4.32,16,0,0,0,16.2,13,8,8,3,11,17,0.206,1.44,0,0,0,0,12,1,0,9,25,1,0,1,0,0,75,301,1,0.36,0.32,0.365,0.685,9.18,5.94,7.02,1.55,18.06
642," Devenski, C",HOU,4,4,2.16,48,5,1,1,108.1,79,26,26,4,20,104,0.206,0.91,0,0,3,0,16,5,10,76,126,2,0,9,4,2,408,1577,0.5,0.6,0.251,0.3,0.551,8.64,1.66,6.56,5.2,14.56
643," Osuna, R",TOR,4,3,2.68,72,0,36,42,74,55,23,22,9,14,82,0.206,0.93,0,0,3,4,61,0,4,51,83,4,1,6,1,0,288,1134,0.571,0.61,0.251,0.352,0.603,9.97,1.7,6.69,5.86,15.32
644," Colome, A",TB,2,4,1.91,57,0,37,40,56.2,43,12,12,6,15,71,0.206,1.02,0,0,2,1,48,1,5,51,44,1,0,0,1,0,226,860,0.333,1.16,0.265,0.306,0.572,11.28,2.38,6.83,4.73,15.18
645," Grilli, J",TOR,7,6,4.12,67,0,4,8,59,44,28,27,10,32,81,0.206,1.29,0,0,2,1,14,23,5,32,60,2,0,1,0,0,251,1072,0.538,0.53,0.311,0.416,0.727,12.36,4.88,6.71,2.53,18.17
645," Roe, C",ATL,2,0,3.64,30,0,0,1,29.2,22,12,12,2,14,37,0.206,1.21,0,0,1,1,11,3,2,30,20,1,0,4,0,0,124,476,1,1.5,0.298,0.374,0.672,11.22,4.25,6.67,2.64,16.04
647," Floyd, G",TOR,2,4,4.06,28,0,0,1,31,23,14,14,4,8,30,0.205,1,0,0,3,1,10,6,2,27,33,4,0,3,0,0,124,475,0.333,0.82,0.274,0.366,0.64,8.71,2.32,6.68,3.75,15.32
648," Lyons, T",STL,2,0,3.38,30,0,0,0,48,35,18,18,9,14,46,0.205,1.02,0,0,0,0,10,4,6,45,47,2,0,2,0,0,187,678,1,0.96,0.263,0.404,0.667,8.63,2.63,6.56,3.29,14.13
649," Cervenka, H",MIA,1,0,3.53,68,0,0,0,43.1,31,19,17,3,28,42,0.204,1.36,0,0,1,5,11,11,5,40,40,6,0,9,3,3,182,759,1,1,0.331,0.336,0.667,8.72,5.82,6.44,1.5,17.52
650," Melancon, M",WSH,2,2,1.64,75,0,47,51,71.1,52,16,13,3,12,65,0.204,0.9,0,0,1,0,67,0,6,83,57,4,0,2,0,0,270,1023,0.5,1.46,0.241,0.271,0.511,8.2,1.51,6.56,5.42,14.34
651," Estrada, M",TOR,9,9,3.48,29,29,0,0,176,132,73,68,23,65,165,0.203,1.12,0,0,4,1,0,0,6,132,225,5,0,12,1,0,723,2843,0.5,0.59,0.278,0.361,0.639,8.44,3.32,6.75,2.54,16.15
652," Hoyt, J",HOU,1,1,4.5,22,0,0,1,22,16,12,11,5,9,28,0.203,1.14,0,0,1,1,7,1,1,24,13,3,0,1,0,0,91,375,0.5,1.85,0.289,0.418,0.707,11.45,3.68,6.55,3.11,17.05
653," McGowan, D",MIA,1,3,2.82,55,0,1,2,67,49,26,21,7,33,63,0.202,1.22,0,0,2,7,24,3,6,84,48,4,0,6,2,0,279,1080,0.25,1.75,0.301,0.343,0.644,8.46,4.43,6.58,1.91,16.12
654," Valdez, J",LAA,2,3,4.24,25,0,0,1,23.1,17,11,11,4,16,22,0.202,1.41,0,0,0,0,4,5,2,22,23,2,1,0,0,0,100,398,0.4,0.96,0.33,0.429,0.759,8.49,6.17,6.56,1.38,17.06
655," Neris, H",PHI,4,4,2.58,79,0,2,6,80.1,59,26,23,9,30,102,0.202,1.11,0,0,3,3,13,28,4,66,68,4,1,6,0,0,328,1358,0.5,0.97,0.281,0.339,0.62,11.43,3.36,6.61,3.4,16.9
656," Betances, D",NYY,3,6,3.08,73,0,12,17,73,54,31,25,5,28,126,0.201,1.12,0,0,1,0,20,28,4,54,36,6,0,21,0,0,299,1250,0.333,1.5,0.279,0.299,0.577,15.53,3.45,6.66,4.5,17.12
657," Brach, B",BAL,10,4,2.05,71,0,2,7,79,57,23,18,7,25,92,0.201,1.04,0,0,0,1,16,24,7,68,69,4,1,3,1,0,311,1295,0.714,0.99,0.264,0.314,0.578,10.48,2.85,6.49,3.68,16.39
658," Reyes, A",STL,4,1,1.57,12,5,1,1,46,33,8,8,1,23,52,0.201,1.22,0,0,0,1,3,1,1,33,48,3,1,2,3,0,189,793,0.8,0.69,0.298,0.28,0.578,10.17,4.5,6.46,2.26,17.24
659," Cahill, T",CHC,4,4,2.74,50,1,0,1,65.2,49,22,20,7,35,66,0.201,1.28,0,0,5,3,16,4,5,82,47,3,0,11,1,1,284,1162,0.5,1.74,0.313,0.307,0.621,9.05,4.8,6.72,1.89,17.7
660," Alburquerque, A",SEA,0,0,4.5,2,0,0,0,2,2,3,1,1,2,1,0.2,2,0,0,0,0,1,0,0,6,1,0,0,0,0,0,12,48,.---,6,0.333,0.5,0.833,4.5,9,9,0.5,24
660," Baumann, B",SD,1,0,3.72,11,0,0,0,9.2,7,4,4,0,4,10,0.2,1.14,0,0,1,0,2,2,0,6,12,0,0,1,1,0,40,170,1,0.5,0.3,0.229,0.529,9.31,3.72,6.52,2.5,17.59
660," Butera, D",KC,0,0,0,2,0,0,0,1.1,1,0,0,0,0,1,0.2,0.75,0,0,0,0,2,0,0,2,1,0,0,0,0,0,5,22,.---,2,0.2,0.4,0.6,6.75,0,6.75,*.**,16.5
660," Glover, K",WSH,2,0,5.03,19,0,0,2,19.2,15,12,11,3,7,16,0.2,1.12,0,0,1,1,4,2,1,20,24,1,0,0,1,0,83,312,1,0.83,0.277,0.387,0.664,7.32,3.2,6.86,2.29,15.86
660," Magnifico, D",MIL,0,0,6,3,0,0,0,3,2,2,2,0,3,0,0.2,1.67,0,0,1,0,3,0,0,5,4,2,0,0,0,0,15,54,.---,1.25,0.4,0.2,0.6,0,9,6,0,18
660," Smith, C",BOS,0,0,0,3,0,0,0,2.2,2,1,0,0,1,2,0.2,1.13,0,0,0,0,0,0,1,4,2,0,0,0,0,0,11,48,.---,2,0.273,0.2,0.473,6.75,3.38,6.75,2,18
660," Uehara, K",BOS,2,3,3.45,50,0,7,9,47,34,18,18,8,11,63,0.2,0.96,0,0,2,1,12,18,2,20,54,1,0,1,0,0,184,769,0.4,0.37,0.257,0.4,0.657,12.06,2.11,6.51,5.73,16.36
667," Wood, T",CHC,4,0,2.95,77,0,0,1,61,45,24,20,8,24,47,0.199,1.13,0,0,1,2,16,12,3,59,76,0,0,2,1,1,252,1016,1,0.78,0.279,0.385,0.664,6.93,3.54,6.64,1.96,16.66
668," Scherzer, M",WSH,20,7,2.96,34,34,0,0,228.1,165,77,75,31,56,284,0.199,0.97,1,0,6,2,0,0,6,157,233,2,1,8,3,1,902,3563,0.741,0.67,0.254,0.365,0.619,11.19,2.21,6.5,5.07,15.6
669," Flynn, B",KC,1,2,2.6,36,1,0,0,55.1,38,19,16,5,23,44,0.198,1.1,0,0,1,0,11,3,11,71,44,8,0,0,0,0,221,815,0.333,1.61,0.286,0.313,0.598,7.16,3.74,6.18,1.91,14.73
670," Phelps, D",MIA,7,6,2.28,64,5,4,10,86.2,61,23,22,6,38,114,0.197,1.14,0,0,2,6,6,25,7,70,67,0,1,4,0,0,352,1497,0.538,1.04,0.288,0.294,0.582,11.84,3.95,6.33,3,17.27
671," Bush, M",TEX,7,2,2.48,58,0,1,4,61.2,44,18,17,4,14,61,0.196,0.94,0,0,1,0,15,22,3,63,60,2,0,1,0,0,243,941,0.778,1.05,0.244,0.281,0.525,8.9,2.04,6.42,4.36,15.26
672," Gamboa, E",TB,0,2,1.35,7,0,0,0,13.1,9,3,2,1,8,11,0.196,1.28,0,0,0,0,3,1,1,13,13,0,0,0,0,2,54,222,0,1,0.315,0.283,0.597,7.43,5.4,6.08,1.38,16.65
673," Hand, B",SD,4,4,2.92,82,0,1,7,89.1,63,32,29,8,36,111,0.195,1.11,0,0,1,4,16,21,6,82,71,7,0,11,2,1,364,1447,0.5,1.15,0.276,0.313,0.589,11.18,3.63,6.35,3.08,16.2
